"id","id_1","id_2","id_3","id_4","id_5","id_6","id_7","id_8","id_9","id_10","id_11","id_12","id_13","id_14","id_15","id_16","id_17","id_18","id_19","id_20","id_21","id_22","id_23","id_24","id_25","id_30","id_31","id_32","id_33","id_34","id_35","id_36","id_37","id_38","id_39","id_40","id_41","id_42","id_43","id_44","id_45","id_46","id_47","id_48","id_49","id_50","id_51","id_52","id_53","id_54","id_55","id_56","id_57","id_58","id_59","id_60","id_61","id_62","id_63","id_64","id_65","id_66","id_67","id_68","id_69","id_70","id_71","id_72","id_73","id_74","id_75","id_76","id_77","id_78","id_79","id_80","id_81","id_82","id_83","id_84","id_85","id_86","id_87","id_88","id_89","id_90","id_91","id_92","id_93","id_94","id_95","id_96","id_97","id_98","id_99","id_100","id_101","id_102","id_103","id_104","id_105","id_106","id_107","id_108","id_109","id_110","id_111","id_112","id_113","id_114","id_115","id_116","id_117","id_118","id_119","id_120","id_121","id_122","id_123","id_124","id_149","id_166","id_169","id_181","id_185","id_191","id_427","id_474","id_500","id_501","id_502","id_503","id_504","id_505","id_506","id_507","id_508","id_509","id_510","id_511","id_512","id_513","id_514","id_515","id_516","id_517","id_518","id_519","id_520","id_521","id_522","id_523"
"id_87",0,0,0,510,1317,452,0,49,672,228,2487,246,373,0,0,7,0,109,0,0,0,2830,0,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,67,0,298,33,188,211,0,226,0,0,171,405,254,638,36,0,0,0,0,0,0,0,0,0,2165,438,372,658,0,245,0,122,80,724,0,0,0,0,0,0,0,0,0,0,0,42,145,0,418,0,0,0,280,0,0,0,29,462,0,0,0,0,0,0,0,540,97,0,0,0,2039,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,14,0,0,0,164,0,109,0,0,0,0,0,128,0,343,0,0
"id_88",0,0,1359,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6017,1835,1612,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3377,5681,4368,0,1447,4577,7200,2523,0,1333,721,611,669,0,0,0,0,24,0,0,0,0,0,0,0,0,1821,0,0,0,1725,1212,0,0,0,0,0,0,860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_89",0,0,0,552,0,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2755,0,384,0,0,2732,0,5521,5391,686,2101,939,1553,756,378,0,0,0,3485,0,0,0,0,0,1164,0,0,3534,0,0,0,2059,0,0,0,0,0,0,0,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_90",971,1451,4241,0,0,293,0,0,0,0,0,0,0,1739,0,0,0,0,0,0,0,0,0,0,5344,4499,3911,2534,1621,0,0,0,1132,0,0,404,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4459,576,0,4140,0,2599,2905,3106,252,0,0,0,881,0,0,0,0,0,556,0,0,0,0,0,0,0,856,601,0,0,0,0,2775,1866,714,1765,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_91",0,0,4087,6,0,59,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,4543,1077,1687,0,0,0,0,0,0,0,1064,0,0,0,0,0,0,0,0,125,0,0,0,0,3569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4130,0,0,3583,5763,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,0,1289,7195,6797,6673,3130,3072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_92",2378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2752,1211,4718,3130,0,335,0,0,0,226,0,4644,7200,79,0,0,0,0,0,0,0,0,0,5996,0,0,0,0,0,0,0,0,0,0,5120,0,0,0,0,0,2271,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4372,0,0,0,0,0,0,0,0,0,0,3783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_93",0,0,1584,436,0,1237,844,0,0,0,0,0,0,331,374,0,0,0,672,0,0,0,0,0,1378,4826,1094,1100,284,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,124,0,629,536,221,1129,0,0,0,0,0,1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,600,1573,3679,0,0,5721,792,1398,0,257,0,0,533,1108,0,0,0,99,0,0,0,0,0,0,313,0,3283,1270,3954,0,1383,5100,4220,864,1152,225,0,0,3339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_94",0,0,786,0,0,941,2228,0,0,0,0,110,282,0,668,1128,0,781,1671,0,0,0,0,43,0,2909,0,672,0,0,0,0,0,0,0,794,0,0,0,0,0,0,0,0,114,75,808,0,174,1365,0,817,307,0,0,1777,0,0,0,0,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2881,4311,0,3577,0,2557,198,0,0,0,0,23,645,0,0,0,0,0,0,0,415,0,0,257,0,676,1496,4481,0,2879,6457,7068,4790,2136,1995,0,0,1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0
"id_95",0,0,0,762,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3658,70,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5291,3805,3146,164,0,1675,4475,0,3180,554,1204,308,44,893,966,0,0,0,2290,0,0,0,0,0,0,0,0,3183,0,0,0,4009,2284,1627,2321,0,0,0,0,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_96",0,0,0,469,0,1838,0,0,0,0,0,0,0,0,771,0,0,0,0,0,0,0,0,0,0,756,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3834,0,0,0,3628,552,2960,0,992,1962,1199,1364,1033,2643,0,0,0,3183,0,0,0,0,1479,3165,1895,0,4962,0,762,0,3678,381,0,2718,0,0,0,0,6972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_97",0,0,0,254,0,541,0,0,0,0,0,511,410,0,0,0,390,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0,581,0,0,0,0,0,681,758,0,993,940,750,642,583,0,2439,2204,479,1075,5743,2901,0,93,328,353,0,711,2,0,5794,744,0,0,164,0,0,0,0,708,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0
"id_98",0,0,0,855,0,359,0,0,4,2622,0,1661,3385,0,0,1992,664,1592,0,0,0,0,0,169,0,1059,67,129,46,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,3153,132,371,0,0,296,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,796,0,0,0,0,0,0,0,0,0,195,1232,2976,257,0,0,894,0,2337,2062,1363,0,1030,2236,2106,409,0,1101,1110,174,676,303,711,21,367,397,580,0,142,0,0,232,1664,0,0,0,0,0,0,0,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,109,0,0
"id_99",0,0,0,1279,0,229,0,1872,2179,316,247,520,91,0,0,0,0,74,0,0,0,966,0,258,0,0,0,0,0,0,909,0,0,0,0,239,0,0,233,0,3189,0,0,0,2,0,0,0,1482,0,320,1160,905,0,0,972,0,2379,0,0,1009,0,959,0,0,0,0,0,0,0,0,876,33,0,0,2904,0,3072,4448,3114,0,590,195,2,413,0,0,0,0,2,816,1013,1574,969,0,935,1289,805,0,289,230,325,198,89,188,3207,281,378,301,0,1167,232,0,93,1696,0,0,0,1230,584,0,0,740,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
"id_100",1297,3686,1182,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,842,2817,5662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753,1543,971,0,0,0,0,1123,1389,760,1697,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_101",0,0,0,726,0,252,953,261,991,1270,38,1193,889,0,1243,1236,1395,1055,956,0,0,838,0,418,0,516,0,0,0,0,0,0,0,0,0,466,0,15,147,0,0,0,0,0,0,0,491,0,493,652,2080,958,460,291,0,572,13,3,271,0,1367,0,0,97,0,0,0,0,0,0,0,0,999,92,0,465,0,187,575,200,0,258,618,635,747,509,13,0,460,347,937,1092,1222,2574,1282,400,0,2005,0,1728,1144,79,863,153,633,373,1109,156,869,0,1278,8,9,6,1093,0,130,61,614,529,0,0,570,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,49,0,43,0,0,0,0,0,93,0,321,0,0
"id_102",0,0,0,60,0,2680,891,0,0,0,0,580,1499,0,3233,769,597,759,1092,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,129,0,0,706,0,0,0,0,0,0,0,0,0,0,335,248,436,330,0,0,1262,0,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,2648,1037,321,2118,958,1163,131,223,608,0,0,1168,633,745,132,46,766,0,3956,4157,4612,0,4239,2257,4921,0,1375,1579,1425,1304,0,0,0,0,3637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0
"id_103",0,0,278,0,0,0,0,0,0,0,0,0,0,5785,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,7200,7200,7200,3530,7200,4758,0,0,0,0,0,0,251,6589,193,4062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_104",0,0,0,475,0,575,0,0,0,90,0,1673,1909,0,1674,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2906,1007,233,0,1489,2226,0,0,3542,1471,4785,2506,3593,0,1419,3249,3566,0,0,0,0,955,0,0,0,0,0,0,0,0,92,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,277,0,0
"id_105",0,0,0,677,0,1525,0,0,309,305,116,697,877,0,700,386,865,231,0,122,0,271,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,34,0,480,72,0,544,0,99,831,0,325,0,0,0,0,0,47,0,141,627,689,753,0,0,117,311,0,115,0,162,48,0,350,579,214,0,0,0,0,0,0,0,0,0,2115,1183,250,0,1406,2520,0,3414,0,1453,4433,171,2829,0,2026,4717,4386,0,0,0,0,345,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0
"id_106",0,0,0,582,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,4010,972,0,0,448,0,3763,2641,519,191,318,0,1520,996,0,1455,174,0,139,0,0,0,0,1818,365,0,6032,0,0,0,2436,0,0,0,0,0,0,0,1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_107",0,0,0,375,0,450,0,0,0,0,0,0,191,0,0,0,1647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5889,335,100,0,1079,0,0,2211,4345,178,0,7200,6328,42,0,0,438,0,0,0,0,5322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0
"id_108",0,0,0,314,0,962,0,0,0,0,0,486,472,0,22,0,865,0,0,0,0,0,0,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,0,0,0,0,0,0,0,0,0,0,5730,318,150,0,395,72,0,3647,3987,0,7200,0,6960,157,0,0,473,0,0,0,0,5833,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0
"id_109",0,0,0,635,0,1158,0,0,0,0,0,89,851,0,0,0,1854,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,5453,640,187,0,577,908,0,3012,4064,0,6456,6180,0,982,3085,750,2885,0,0,0,0,4416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0
"id_110",0,0,0,1233,176,545,1387,2549,563,888,986,828,831,0,661,1366,691,783,1045,0,0,392,0,295,0,0,0,0,0,168,23,0,0,0,0,1245,0,958,158,64,2101,31,0,0,0,174,3616,1392,3176,1422,1499,3269,2386,1792,0,1086,0,2296,1431,163,1385,0,649,439,128,0,0,0,0,0,94,0,153,0,695,1988,0,465,2886,592,0,0,589,0,0,0,0,0,0,527,0,0,0,50,2074,0,232,0,0,0,0,0,0,166,507,0,364,0,8,0,0,603,326,91,355,0,375,655,842,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0
"id_111",0,0,0,322,0,3399,0,0,0,0,0,3727,2243,0,3574,877,2945,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,0,0,1951,130,637,292,0,1160,4472,0,1521,1971,466,264,0,1310,361,0,5063,6900,0,400,3225,3923,0,0,0,306,0,0,0,0,0,3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0
"id_112",0,0,0,359,0,2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1619,0,0,0,0,0,0,3684,297,348,300,0,1230,5295,0,3219,232,4105,170,0,142,0,2856,0,3295,0,4737,1454,0,0,988,0,0,0,0,0,0,0,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_113",0,0,0,335,0,1867,0,0,0,0,0,1584,2649,0,3662,17,3587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,0,0,1103,938,493,336,0,817,4832,0,2999,1893,2015,596,425,1100,0,6583,4485,0,0,2606,3286,3149,295,642,0,0,0,0,0,0,0,4244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0
"id_114",0,0,1817,0,0,0,0,0,0,0,0,0,0,7174,0,0,0,0,0,0,0,0,0,0,2046,0,251,1176,0,0,0,0,7200,0,4958,5001,0,0,0,0,0,0,0,0,241,6760,3679,6222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_115",0,0,279,394,0,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2997,0,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477,3569,598,192,0,4010,1938,3203,1621,662,102,451,0,1715,2601,0,297,0,6518,0,0,0,0,0,3205,978,0,0,555,353,0,2031,197,45,189,0,0,0,0,2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_116",0,0,0,0,0,1237,1860,597,0,0,0,4240,3194,0,3872,3853,3211,4084,4742,0,0,0,0,0,0,168,0,96,0,589,133,212,0,0,0,100,373,496,52,0,862,0,0,0,0,0,283,282,419,907,31,102,1250,0,0,1067,0,270,0,0,1485,0,1198,124,9,0,0,0,0,0,84,870,0,0,503,33,0,0,115,0,0,0,0,0,0,0,352,0,694,731,0,0,0,58,194,0,0,1355,0,0,0,0,0,0,0,296,3154,0,1649,0,172,0,4820,0,372,2694,5258,3118,0,3218,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_117",0,0,0,0,0,1027,244,0,0,0,0,4527,3586,0,5364,3505,3031,386,1481,0,0,0,0,0,0,1173,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,3372,3070,0,643,0,60,0,0,0,4137,0,0,0,0,0,0,0,0,3631,0,5673,0,2952,5020,0,0,1719,2646,5257,2800,0,936,0,0,5071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0
"id_118",0,0,0,0,106,1035,83,195,346,122,135,46,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,89,0,0,0,393,143,166,214,744,876,0,771,0,9,165,930,755,127,0,0,0,0,0,0,0,0,0,0,0,277,596,650,0,6,0,0,0,430,487,0,0,0,0,0,0,0,0,0,5717,0,0,0,0,0,0,1558,511,0,292,5867,4572,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0
"id_119",0,0,1176,226,0,429,78,895,0,0,0,286,0,815,0,93,0,0,10,0,0,74,0,101,1611,920,1107,532,0,0,0,27,203,0,11,953,92,630,0,0,712,0,0,0,21,779,353,847,698,118,0,74,513,0,0,0,0,0,0,0,106,0,198,0,0,0,0,0,0,0,0,329,10,0,0,258,0,56,445,0,0,0,92,1665,1362,473,1450,0,1094,2381,3615,3166,279,950,1099,0,1189,1725,54,0,0,919,0,0,0,458,0,94,324,233,2855,1600,1679,0,0,2661,2080,3664,230,930,0,0,2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"id_120",0,0,1047,0,0,184,4938,0,0,0,0,0,2580,0,3031,2652,2502,0,2979,0,0,0,0,0,116,1246,1007,1210,0,0,0,0,0,0,0,637,0,0,0,0,0,0,0,0,72,0,107,0,0,3458,0,0,204,0,0,0,0,0,0,0,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,5140,0,1096,6294,0,38,0,0,0,0,0,837,0,0,0,0,0,0,0,349,0,0,0,0,0,3921,3533,0,1636,0,7200,7024,2711,2644,0,0,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
